3506174251,43.7821848,-79.4960546
3506174253,43.7822326,-79.4958379
3506174255,43.7822807,-79.4956106
3506174257,43.7823337,-79.4953798
3720013651,43.7720366,-79.4929282
4124770391,43.7651638,-79.5013684
4167512743,43.7780683,-79.5090968
4175105134,43.7733395,-79.5122281
4175105135,43.7733899,-79.5120106
4175105138,43.7735165,-79.5113937
4175106333,43.7719798,-79.5136194
4179164900,43.7737061,-79.5113178
4179164928,43.7738098,-79.5110277
4179164938,43.7738659,-79.5107969
4179165622,43.7750362,-79.5110408
4347976164,43.7759693,-79.5064925
4351161235,43.7793187,-79.5042274
4472500521,43.7661928,-79.5022116
4568714146,43.7733787,-79.50847
4590673779,43.7708579,-79.5030029
4810314815,43.765353,-79.5049519
4810314929,43.7664277,-79.5046321
4810314941,43.7663691,-79.5049164
4810314942,43.7662803,-79.5051909
4913814786,43.7671837,-79.4917517
4913814792,43.7656559,-79.4918608
5282674413,43.7733817,-79.5058351
5319303237,43.7668907,-79.4929209
5319303238,43.7668175,-79.4931668
5319303239,43.7667028,-79.4927022
5319345310,43.7663429,-79.494388
5327737910,43.7759238,-79.5103857
5327737911,43.7759742,-79.5101285
5327737919,43.7769263,-79.510005
5343018471,43.765882,-79.4909355
5343018474,43.7646899,-79.4907097
5360777458,43.7739597,-79.5088745
5360777466,43.7736882,-79.5093468
5360777470,43.7738055,-79.5094077
5360777476,43.7739966,-79.5086876
5408708757,43.774104,-79.5003126
5408708763,43.7735333,-79.5000566
5408708769,43.7770791,-79.5024207
5413538733,43.7787967,-79.5116205
5413538737,43.7794979,-79.5120169
5413538739,43.7802989,-79.5123528
5729327315,43.7736225,-79.5051979
5729327316,43.7736394,-79.5050057
5729327317,43.7740149,-79.5049988
5729327953,43.7737858,-79.5055255
5729327954,43.7737078,-79.5054921
5757433926,43.7729606,-79.5078663
5757433928,43.7732632,-79.5066134
5757433929,43.7731648,-79.5072036
5793561212,43.7704823,-79.5034029
6225873772,43.7660099,-79.502131
6324295078,43.7649305,-79.5014852
6447362530,43.7764185,-79.5085782
6447362531,43.7763319,-79.508532
6447362555,43.7772584,-79.5088724
6447362561,43.7772451,-79.5089044
6447362562,43.7768586,-79.5087172
6447362565,43.7769017,-79.5085094
6447362567,43.7769722,-79.5084315
6447362582,43.7762337,-79.509294
6447363002,43.7761152,-79.5092492
6447363003,43.7760699,-79.5092643
6447363006,43.7759719,-79.5091799
6447363031,43.7774793,-79.510716
6447363034,43.7774956,-79.5102475
6542278478,43.7697372,-79.4997347
6542278479,43.7692406,-79.5019502
6625032745,43.7668133,-79.4923028
6904060954,43.7783719,-79.4965582
6904060956,43.7781304,-79.4964539
6955661351,43.7785527,-79.495731
6955661352,43.7786047,-79.4955045
6955661354,43.7791345,-79.4952788
6955670948,43.7786879,-79.4960647
6955670949,43.778674,-79.4961282
6955670950,43.778483,-79.4960408
6955670951,43.7784983,-79.4959735
6955689802,43.7788938,-79.4963979
6955689803,43.778792,-79.4967387
6955689807,43.7789206,-79.4964089
7024680949,43.7766138,-79.5084851
7024680951,43.7733292,-79.507233
7224614504,43.7743536,-79.4936798
7224614512,43.7753547,-79.4922862
7224614513,43.7755503,-79.4923172
7227067854,43.7820277,-79.4898432
7229660101,43.7730514,-79.4933109
7229660102,43.7732267,-79.4925055
7229660103,43.7733056,-79.4921034
7229660106,43.7724011,-79.491295
7229660108,43.7732901,-79.4916744
7229660110,43.7739923,-79.4935816
7229660111,43.7742171,-79.4925021
7229660115,43.7740377,-79.493364
7229660120,43.7735876,-79.4929682
7229660123,43.7731678,-79.4927764
7427978396,43.7786078,-79.5121887
7427978408,43.7778822,-79.5111766
7427978409,43.7775122,-79.5111136
7427978424,43.7779107,-79.5110543
7427978425,43.7779633,-79.5108241
7427978426,43.7776482,-79.5107081
7427978427,43.7777009,-79.5107276
7427978428,43.7778417,-79.5107848
7427978429,43.7778554,-79.5112705
7427978432,43.7775925,-79.5107456
7427978436,43.7768234,-79.5104179
7427978442,43.7773878,-79.5098672
7427978443,43.7775686,-79.5090439
7427978444,43.7772966,-79.5095436
7427978445,43.7774259,-79.5089823
7427978446,43.7772083,-79.50923
7427978447,43.7772742,-79.508917
7427978475,43.7794338,-79.5121242
7427978477,43.7787762,-79.511741
7427978478,43.7802174,-79.5124628
7427978479,43.7802761,-79.5122128
