osmid,lat,lng,names
2418403638,44.2269095,-76.4989446,
2418403639,44.2269643,-76.4995777,
2418407366,44.2267553,-76.493398,
2418407367,44.2267586,-76.4928585,
2418407370,44.2269018,-76.4928566,
2418407371,44.2270775,-76.4923649,
2418407372,44.2270823,-76.4928552,
2418408381,44.2282442,-76.491271,
2418408384,44.2282335,-76.4915614,
2418408388,44.228391,-76.4915421,
2418408392,44.2284664,-76.4921292,
2418408396,44.2285431,-76.4913042,
2418408398,44.2285555,-76.4915219,
2418408400,44.2286124,-76.4921662,
2418408403,44.2285841,-76.4919731,
2418408405,44.2286998,-76.4910339,
2418408408,44.2287213,-76.4915015,
2418408410,44.2287515,-76.4921571,
2418408412,44.2288558,-76.4921502,
2418408414,44.228897,-76.4921476,
2418408530,44.224839,-76.4974153,
2418408531,44.2249565,-76.4973578,
2418412218,44.225978,-76.5007147,
2418412274,44.2282686,-76.4905319,
2418412275,44.2283044,-76.4907914,
2418412276,44.2283565,-76.4906151,
2418412277,44.22843,-76.4908039,
3280440265,44.223914,-76.4977719,
3280440266,44.2242495,-76.4978188,
3280440267,44.2243175,-76.4980374,
3280440269,44.2244637,-76.4971888,
3280440272,44.2243259,-76.4964959,
3280440274,44.2243511,-76.4968017,
3280440275,44.2238638,-76.4977537,
3280440276,44.2248752,-76.4967365,
4529259557,44.2221632,-76.4933352,
6154665652,44.2240778,-76.4969793,
6154665783,44.2259102,-76.4925523,
6154665794,44.2259135,-76.4923493,
6154665864,44.225672,-76.495131,
6240010793,44.2282454,-76.4913591,
6240010795,44.2285523,-76.4924343,
6240010801,44.2296535,-76.4930761,
6246290996,44.2245685,-76.4984525,
6492039826,44.2239181,-76.4946175,
6492068562,44.2234828,-76.4950136,
6492068565,44.223783,-76.495016,
6492068566,44.2234902,-76.4949519,
6492068567,44.2237849,-76.4949516,
6719078982,44.2269922,-76.4944087,
6719078983,44.2273707,-76.493997,
6719078984,44.2271185,-76.4939985,
6719106985,44.2271164,-76.4934037,
6719106986,44.2265727,-76.4939638,
6719106988,44.2268575,-76.4951988,
7281113884,44.2254817,-76.4954996,
7281137848,44.2251042,-76.4900211,
7281185750,44.2259125,-76.493951,
7281185752,44.2259124,-76.4939748,
7281185754,44.2268438,-76.4939708,
