osmid,lat,lng,names
6065428842,43.5268432,-80.2279406,
6065428854,43.5271224,-80.2275775,
6065428858,43.5272441,-80.2276504,
6065428883,43.5274806,-80.22787,
6065428915,43.5276698,-80.2276221,
6065428932,43.5270055,-80.2275311,
6065428933,43.5267162,-80.2271095,
6065428946,43.5267012,-80.2292473,
6065428973,43.5258733,-80.2298333,
6065428980,43.5254381,-80.2302007,
6065428981,43.5265319,-80.2310549,
6065428991,43.5264512,-80.2311781,
6065429017,43.5265767,-80.2298414,
6065429023,43.5263926,-80.2302277,
6065429025,43.526754,-80.230726,
6065429059,43.5267139,-80.2297526,
6065429080,43.5269825,-80.2303911,
6065429081,43.5268667,-80.2305609,
6065429082,43.5264647,-80.2299899,
6065429105,43.5260745,-80.2307224,
6065429106,43.5266411,-80.2308914,
6065429107,43.5262799,-80.2303838,
6065429141,43.5260784,-80.2302341,
6065429165,43.5242987,-80.2297086,
6065429166,43.5244388,-80.2295434,
6065429185,43.5251862,-80.2307325,
6065429204,43.5257489,-80.2300058,
6065429227,43.5252861,-80.2308719,
6065429235,43.5245053,-80.2304559,
6065429248,43.5248884,-80.230317,
6065429260,43.5250827,-80.2301351,
6065429285,43.5251637,-80.2310293,
6065429286,43.5246092,-80.2302941,
6065429302,43.5251016,-80.231452,
6065429307,43.5260892,-80.2333115,
6065429312,43.5255623,-80.2326408,
6065429314,43.5254062,-80.2323957,
6065429328,43.526838,-80.232668,
6065429353,43.527068,-80.233356,
6065429386,43.5292677,-80.23085,
6191164054,43.5238539,-80.2329194,
6191164079,43.5232177,-80.2320281,
6689557868,43.5291925,-80.2254199,
6689557869,43.5288639,-80.2258707,
6689557879,43.5291139,-80.2248181,
6689557880,43.5294345,-80.2243765,
6689558095,43.5286399,-80.2254731,
6689558098,43.5293345,-80.2263689,
6689558101,43.5287796,-80.2256588,
6689558102,43.528898,-80.2258229,
6689558104,43.5295134,-80.2265966,
6689558106,43.528602,-80.2255214,
6689558107,43.5290172,-80.2249505,
6689558108,43.5282819,-80.2255147,
6689558112,43.5283303,-80.2254526,
6689558113,43.5287668,-80.2246138,
6689558114,43.528323,-80.2252144,
6689558117,43.5287017,-80.2246964,
6689558118,43.5285804,-80.2248708,
6689558119,43.5278188,-80.223847,
6689558120,43.5284508,-80.2250518,
6689558121,43.5276931,-80.2240237,
6689558139,43.5335753,-80.2226677,
6689558141,43.5329566,-80.2234532,
6689558143,43.5321584,-80.2224225,
6689558144,43.5322714,-80.2225795,
6689558145,43.5323933,-80.2227442,
6689558146,43.532511,-80.2229032,
6689558147,43.5326237,-80.2230641,
6689558148,43.5327378,-80.2232387,
6689558153,43.5327442,-80.2219174,
6689558154,43.5328699,-80.2220892,
6689558155,43.5329834,-80.2222467,
6689558156,43.5331038,-80.2224125,
6689558157,43.5332136,-80.2225714,
6689558158,43.5328098,-80.2231398,
6689558160,43.5322167,-80.2223394,
6689558161,43.5339157,-80.2226698,
6689558165,43.5333105,-80.2218671,
6689558166,43.533715,-80.2209827,
6689558167,43.5331955,-80.2217084,
6689558168,43.533603,-80.2208321,
6689558169,43.533081,-80.2215505,
6689558170,43.5329147,-80.2217647,
6689558171,43.5334798,-80.2206664,
6689558172,43.5329544,-80.2213758,
6689558173,43.5335106,-80.222131,
6689558176,43.5337726,-80.2224744,
6689558177,43.5336415,-80.222301,
6689558178,43.5342728,-80.2214372,
6689558179,43.5346393,-80.2209258,
6689558181,43.5343955,-80.2216087,
6689558184,43.5318722,-80.2200565,
6689558188,43.5321419,-80.220445,
6689558189,43.5322524,-80.2185784,
6689558190,43.5324398,-80.2182998,
6689558191,43.5319855,-80.2198984,
6689558192,43.5314065,-80.2191114,
6689558193,43.5321014,-80.2197365,
6689558194,43.5315237,-80.2189507,
6689558195,43.5322174,-80.2195746,
6689558196,43.5316374,-80.2187927,
6689558197,43.532373,-80.2193572,
6689558198,43.5317984,-80.2185749,
6689558199,43.5324864,-80.2192027,
6689558200,43.5319176,-80.2184148,
6689558201,43.531859,-80.219095,
6689558202,43.5320246,-80.2188765,
6689558203,43.5321457,-80.2187168,
6689558214,43.5241778,-80.2259208,
6689558221,43.5241146,-80.2249087,
6689558222,43.5245556,-80.2252832,
6689558223,43.5244474,-80.2251294,
6689558231,43.5341552,-80.2215708,
6689707775,43.5316329,-80.2323435,
6689707776,43.5315416,-80.2324906,
6689707779,43.5312502,-80.2329206,
6689707782,43.5303123,-80.2350205,
6689707783,43.5311195,-80.2339062,
6689707784,43.5308841,-80.2335515,
6689730685,43.5310633,-80.2338244,
